"","Subject","Activity","Measurements","Mean"
"394",6,"WALKING","tBodyAcc-mean()-Z",-0.11267181
"395",6,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.110636795
"396",6,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11019181
"397",7,"LAYING","tBodyAcc-mean()-Z",-0.10780171
"398",7,"SITTING","tBodyAcc-mean()-Z",-0.109154085
"399",7,"STANDING","tBodyAcc-mean()-Z",-0.1063383
"400",7,"WALKING","tBodyAcc-mean()-Z",-0.10986689
"401",7,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10376044
"402",7,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11468448
"403",8,"LAYING","tBodyAcc-mean()-Z",-0.10737683
"404",8,"SITTING","tBodyAcc-mean()-Z",-0.107189835
"405",8,"STANDING","tBodyAcc-mean()-Z",-0.10576717
"406",8,"WALKING","tBodyAcc-mean()-Z",-0.112007485
"407",8,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.106735915
"408",8,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11457138
"409",9,"LAYING","tBodyAcc-mean()-Z",-0.108191925
"410",9,"SITTING","tBodyAcc-mean()-Z",-0.10527591
"411",9,"STANDING","tBodyAcc-mean()-Z",-0.10621163
"412",9,"WALKING","tBodyAcc-mean()-Z",-0.116608945
"413",9,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10334821
"414",9,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11689936
"415",10,"LAYING","tBodyAcc-mean()-Z",-0.10902722
"416",10,"SITTING","tBodyAcc-mean()-Z",-0.107028245
"417",10,"STANDING","tBodyAcc-mean()-Z",-0.1110599
"418",10,"WALKING","tBodyAcc-mean()-Z",-0.11484764
"419",10,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.115057955
"420",10,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.12287542
"421",11,"LAYING","tBodyAcc-mean()-Z",-0.10888497
"422",11,"SITTING","tBodyAcc-mean()-Z",-0.10763811
"423",11,"STANDING","tBodyAcc-mean()-Z",-0.10849126
"424",11,"WALKING","tBodyAcc-mean()-Z",-0.10773083
"425",11,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.11178918
"426",11,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.10055037
"427",12,"LAYING","tBodyAcc-mean()-Z",-0.10944215
"428",12,"SITTING","tBodyAcc-mean()-Z",-0.10844646
"429",12,"STANDING","tBodyAcc-mean()-Z",-0.10916899
"430",12,"WALKING","tBodyAcc-mean()-Z",-0.099091121
"431",12,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10634111
"432",12,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.109023635
"433",13,"LAYING","tBodyAcc-mean()-Z",-0.107401065
"434",13,"SITTING","tBodyAcc-mean()-Z",-0.10791508
"435",13,"STANDING","tBodyAcc-mean()-Z",-0.11064506
"436",13,"WALKING","tBodyAcc-mean()-Z",-0.1172607
"437",13,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.099992988
"438",13,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.12447099
"439",14,"LAYING","tBodyAcc-mean()-Z",-0.10891282
"440",14,"SITTING","tBodyAcc-mean()-Z",-0.108572155
"441",14,"STANDING","tBodyAcc-mean()-Z",-0.10912921
"442",14,"WALKING","tBodyAcc-mean()-Z",-0.11318077
"443",14,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.097055875
"444",14,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.10619804
"445",15,"LAYING","tBodyAcc-mean()-Z",-0.110698655
"446",15,"SITTING","tBodyAcc-mean()-Z",-0.11132951
"447",15,"STANDING","tBodyAcc-mean()-Z",-0.10891258
"448",15,"WALKING","tBodyAcc-mean()-Z",-0.106327075
"449",15,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.11481256
"450",15,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11649408
"451",16,"LAYING","tBodyAcc-mean()-Z",-0.109430475
"452",16,"SITTING","tBodyAcc-mean()-Z",-0.10516355
"453",16,"STANDING","tBodyAcc-mean()-Z",-0.10860945
"454",16,"WALKING","tBodyAcc-mean()-Z",-0.11133949
"455",16,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.11927065
"456",16,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11292696
"457",17,"LAYING","tBodyAcc-mean()-Z",-0.10807387
"458",17,"SITTING","tBodyAcc-mean()-Z",-0.110563795
"459",17,"STANDING","tBodyAcc-mean()-Z",-0.10990506
"460",17,"WALKING","tBodyAcc-mean()-Z",-0.1139442
"461",17,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.102137605
"462",17,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.12268154
"463",18,"LAYING","tBodyAcc-mean()-Z",-0.10794926
"464",18,"SITTING","tBodyAcc-mean()-Z",-0.10881977
"465",18,"STANDING","tBodyAcc-mean()-Z",-0.10696917
"466",18,"WALKING","tBodyAcc-mean()-Z",-0.11050006
"467",18,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10570669
"468",18,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.101854085
"469",19,"LAYING","tBodyAcc-mean()-Z",-0.10810032
"470",19,"SITTING","tBodyAcc-mean()-Z",-0.10886982
"471",19,"STANDING","tBodyAcc-mean()-Z",-0.10709308
"472",19,"WALKING","tBodyAcc-mean()-Z",-0.123641575
"473",19,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.12617119
"474",19,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.141818195
"475",20,"LAYING","tBodyAcc-mean()-Z",-0.10875015
"476",20,"SITTING","tBodyAcc-mean()-Z",-0.10374087
"477",20,"STANDING","tBodyAcc-mean()-Z",-0.10628769
"478",20,"WALKING","tBodyAcc-mean()-Z",-0.11272865
"479",20,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10288046
"480",20,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.10996804
"481",21,"LAYING","tBodyAcc-mean()-Z",-0.107223015
"482",21,"SITTING","tBodyAcc-mean()-Z",-0.10806714
"483",21,"STANDING","tBodyAcc-mean()-Z",-0.10928365
"484",21,"WALKING","tBodyAcc-mean()-Z",-0.10177337
"485",21,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.11099134
"486",21,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11952046
"487",22,"LAYING","tBodyAcc-mean()-Z",-0.10917414
"488",22,"SITTING","tBodyAcc-mean()-Z",-0.10829161
"489",22,"STANDING","tBodyAcc-mean()-Z",-0.11048821
"490",22,"WALKING","tBodyAcc-mean()-Z",-0.108063595
"491",22,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.1078432
"492",22,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.12026404
"493",23,"LAYING","tBodyAcc-mean()-Z",-0.10660653
"494",23,"SITTING","tBodyAcc-mean()-Z",-0.10920699
"495",23,"STANDING","tBodyAcc-mean()-Z",-0.10906401
"496",23,"WALKING","tBodyAcc-mean()-Z",-0.11154609
"497",23,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.105055755
"498",23,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.12733437
"499",24,"LAYING","tBodyAcc-mean()-Z",-0.107463555
"500",24,"SITTING","tBodyAcc-mean()-Z",-0.105161035
"501",24,"STANDING","tBodyAcc-mean()-Z",-0.10610254
"502",24,"WALKING","tBodyAcc-mean()-Z",-0.106852085
"503",24,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10746033
"504",24,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11115092
"505",25,"LAYING","tBodyAcc-mean()-Z",-0.10435048
"506",25,"SITTING","tBodyAcc-mean()-Z",-0.10811325
"507",25,"STANDING","tBodyAcc-mean()-Z",-0.109229325
"508",25,"WALKING","tBodyAcc-mean()-Z",-0.106446485
"509",25,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.11191177
"510",25,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11440565
"511",26,"LAYING","tBodyAcc-mean()-Z",-0.107246965
"512",26,"SITTING","tBodyAcc-mean()-Z",-0.10784235
"513",26,"STANDING","tBodyAcc-mean()-Z",-0.11242861
"514",26,"WALKING","tBodyAcc-mean()-Z",-0.1118511
"515",26,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.107940405
"516",26,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11658484
"517",27,"LAYING","tBodyAcc-mean()-Z",-0.10846477
"518",27,"SITTING","tBodyAcc-mean()-Z",-0.10631825
"519",27,"STANDING","tBodyAcc-mean()-Z",-0.106785245
"520",27,"WALKING","tBodyAcc-mean()-Z",-0.11051528
"521",27,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.112261955
"522",27,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11578225
"523",28,"LAYING","tBodyAcc-mean()-Z",-0.10836157
"524",28,"SITTING","tBodyAcc-mean()-Z",-0.1079189
"525",28,"STANDING","tBodyAcc-mean()-Z",-0.10689878
"526",28,"WALKING","tBodyAcc-mean()-Z",-0.10546994
"527",28,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.12003898
"528",28,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11185373
"529",29,"LAYING","tBodyAcc-mean()-Z",-0.10840286
"530",29,"SITTING","tBodyAcc-mean()-Z",-0.10785801
"531",29,"STANDING","tBodyAcc-mean()-Z",-0.10830794
"532",29,"WALKING","tBodyAcc-mean()-Z",-0.11057897
"533",29,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.0988457115
"534",29,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11154605
"535",30,"LAYING","tBodyAcc-mean()-Z",-0.10722776
"536",30,"SITTING","tBodyAcc-mean()-Z",-0.1103829
"537",30,"STANDING","tBodyAcc-mean()-Z",-0.10596454
"538",30,"WALKING","tBodyAcc-mean()-Z",-0.099937872
"539",30,"WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10628815
"540",30,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.12469316
"541",1,"LAYING","tBodyAcc-std()-X",-0.988714695
"542",1,"SITTING","tBodyAcc-std()-X",-0.99584854
"543",1,"STANDING","tBodyAcc-std()-X",-0.99732847
"544",1,"WALKING","tBodyAcc-std()-X",-0.28354284
"545",1,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.026284824
"546",1,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.35712019
"547",2,"LAYING","tBodyAcc-std()-X",-0.988919415
"548",2,"SITTING","tBodyAcc-std()-X",-0.9950792
"549",2,"STANDING","tBodyAcc-std()-X",-0.99439743
"550",2,"WALKING","tBodyAcc-std()-X",-0.42055075
"551",2,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.056146545
"552",2,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.31965879
"553",3,"LAYING","tBodyAcc-std()-X",-0.98947416
"554",3,"SITTING","tBodyAcc-std()-X",-0.991618165
"555",3,"STANDING","tBodyAcc-std()-X",-0.97794234
"556",3,"WALKING","tBodyAcc-std()-X",-0.347835855
"557",3,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.089973058
"558",3,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.31659004
"559",4,"LAYING","tBodyAcc-std()-X",-0.987544585
"560",4,"SITTING","tBodyAcc-std()-X",-0.988603625
"561",4,"STANDING","tBodyAcc-std()-X",-0.98999503
"562",4,"WALKING","tBodyAcc-std()-X",-0.442772485
"563",4,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.034057343
"564",4,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.196328315
"565",5,"LAYING","tBodyAcc-std()-X",-0.98878454
"566",5,"SITTING","tBodyAcc-std()-X",-0.986087705
"567",5,"STANDING","tBodyAcc-std()-X",-0.983761425
"568",5,"WALKING","tBodyAcc-std()-X",-0.32583643
"569",5,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.29849248
"570",5,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.055078466
"571",6,"LAYING","tBodyAcc-std()-X",-0.97989526
"572",6,"SITTING","tBodyAcc-std()-X",-0.9866579
"573",6,"STANDING","tBodyAcc-std()-X",-0.99021415
"574",6,"WALKING","tBodyAcc-std()-X",-0.2871903
"575",6,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.395555155
"576",6,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.043336723
"577",7,"LAYING","tBodyAcc-std()-X",-0.96092087
"578",7,"SITTING","tBodyAcc-std()-X",-0.993652745
"579",7,"STANDING","tBodyAcc-std()-X",-0.98454588
"580",7,"WALKING","tBodyAcc-std()-X",-0.33741629
"581",7,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.12476183
"582",7,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.3111659
"583",8,"LAYING","tBodyAcc-std()-X",-0.95617382
"584",8,"SITTING","tBodyAcc-std()-X",-0.993412655
"585",8,"STANDING","tBodyAcc-std()-X",-0.997393995
"586",8,"WALKING","tBodyAcc-std()-X",-0.176515035
"587",8,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.032299912
"588",8,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.18385917
"589",9,"LAYING","tBodyAcc-std()-X",-0.956713765
"590",9,"SITTING","tBodyAcc-std()-X",-0.984303825
"591",9,"STANDING","tBodyAcc-std()-X",-0.98565631
"592",9,"WALKING","tBodyAcc-std()-X",-0.212244435
"593",9,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.21931462
"594",9,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.36139995
"595",10,"LAYING","tBodyAcc-std()-X",-0.98510351
"596",10,"SITTING","tBodyAcc-std()-X",-0.99614233
"597",10,"STANDING","tBodyAcc-std()-X",-0.989529175
"598",10,"WALKING","tBodyAcc-std()-X",-0.19767343
"599",10,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.304382435
"600",10,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.1721071
"601",11,"LAYING","tBodyAcc-std()-X",-0.99516511
"602",11,"SITTING","tBodyAcc-std()-X",-0.99264578
"603",11,"STANDING","tBodyAcc-std()-X",-0.99684216
"604",11,"WALKING","tBodyAcc-std()-X",-0.41653227
"605",11,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.164177245
"606",11,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.23944347
"607",12,"LAYING","tBodyAcc-std()-X",-0.967730395
"608",12,"SITTING","tBodyAcc-std()-X",-0.98985922
"609",12,"STANDING","tBodyAcc-std()-X",-0.99100943
"610",12,"WALKING","tBodyAcc-std()-X",-0.124676805
"611",12,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.047578384
"612",12,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.292543825
"613",13,"LAYING","tBodyAcc-std()-X",-0.976172275
"614",13,"SITTING","tBodyAcc-std()-X",-0.99669225
"615",13,"STANDING","tBodyAcc-std()-X",-0.99477693
"616",13,"WALKING","tBodyAcc-std()-X",-0.34836408
"617",13,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.079427804
"618",13,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.28705422
"619",14,"LAYING","tBodyAcc-std()-X",-0.97144792
"620",14,"SITTING","tBodyAcc-std()-X",-0.98950294
"621",14,"STANDING","tBodyAcc-std()-X",-0.98595134
"622",14,"WALKING","tBodyAcc-std()-X",-0.38849316
"623",14,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.0067600328
"624",14,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.301865125
"625",15,"LAYING","tBodyAcc-std()-X",-0.990177525
"626",15,"SITTING","tBodyAcc-std()-X",-0.99466367
"627",15,"STANDING","tBodyAcc-std()-X",-0.99580082
"628",15,"WALKING","tBodyAcc-std()-X",-0.324545985
"629",15,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.407737665
"630",15,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.0331562775
"631",16,"LAYING","tBodyAcc-std()-X",-0.983989805
"632",16,"SITTING","tBodyAcc-std()-X",-0.99636478
"633",16,"STANDING","tBodyAcc-std()-X",-0.995899665
"634",16,"WALKING","tBodyAcc-std()-X",-0.39415859
"635",16,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.18514308
"636",16,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.39315534
"637",17,"LAYING","tBodyAcc-std()-X",-0.99218164
"638",17,"SITTING","tBodyAcc-std()-X",-0.99748268
"639",17,"STANDING","tBodyAcc-std()-X",-0.99598413
"640",17,"WALKING","tBodyAcc-std()-X",-0.32424709
"641",17,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.19405804
"642",17,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.049438272
"643",18,"LAYING","tBodyAcc-std()-X",-0.98601853
"644",18,"SITTING","tBodyAcc-std()-X",-0.99599656
"645",18,"STANDING","tBodyAcc-std()-X",-0.99493118
"646",18,"WALKING","tBodyAcc-std()-X",-0.37689995
"647",18,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.30178979
"648",18,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.384057895
"649",19,"LAYING","tBodyAcc-std()-X",-0.98172056
"650",19,"SITTING","tBodyAcc-std()-X",-0.98374579
"651",19,"STANDING","tBodyAcc-std()-X",-0.99444647
"652",19,"WALKING","tBodyAcc-std()-X",-0.0437493955
"653",19,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.64680853
"654",19,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.12417375
"655",20,"LAYING","tBodyAcc-std()-X",-0.989014915
"656",20,"SITTING","tBodyAcc-std()-X",-0.991622895
"657",20,"STANDING","tBodyAcc-std()-X",-0.98174909
"658",20,"WALKING","tBodyAcc-std()-X",-0.20946287
"659",20,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.065682637
"660",20,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.11972054
"661",21,"LAYING","tBodyAcc-std()-X",-0.97076299
"662",21,"SITTING","tBodyAcc-std()-X",-0.99510406
"663",21,"STANDING","tBodyAcc-std()-X",-0.99127067
"664",21,"WALKING","tBodyAcc-std()-X",-0.321085675
"665",21,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.23588356
"666",21,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.25244097
"667",22,"LAYING","tBodyAcc-std()-X",-0.985699775
"668",22,"SITTING","tBodyAcc-std()-X",-0.98660444
"669",22,"STANDING","tBodyAcc-std()-X",-0.99433738
"670",22,"WALKING","tBodyAcc-std()-X",-0.0081085163
"671",22,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.36070403
"672",22,"WALKING_UPSTAIRS","tBodyAcc-std()-X",0.0725589735
"673",23,"LAYING","tBodyAcc-std()-X",-0.96826618
"674",23,"SITTING","tBodyAcc-std()-X",-0.994696315
"675",23,"STANDING","tBodyAcc-std()-X",-0.990782365
"676",23,"WALKING","tBodyAcc-std()-X",-0.30281939
"677",23,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.054572498
"678",23,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.24378366
"679",24,"LAYING","tBodyAcc-std()-X",-0.972397145
"680",24,"SITTING","tBodyAcc-std()-X",-0.993237755
"681",24,"STANDING","tBodyAcc-std()-X",-0.99370142
"682",24,"WALKING","tBodyAcc-std()-X",-0.469448905
"683",24,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.0680016
"684",24,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.35201696
"685",25,"LAYING","tBodyAcc-std()-X",-0.94510615
"686",25,"SITTING","tBodyAcc-std()-X",-0.99584541
"687",25,"STANDING","tBodyAcc-std()-X",-0.99552955
"688",25,"WALKING","tBodyAcc-std()-X",-0.60186696
"689",25,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.251230115
"690",25,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.45352112
"691",26,"LAYING","tBodyAcc-std()-X",-0.98726512
"692",26,"SITTING","tBodyAcc-std()-X",-0.99348195
"693",26,"STANDING","tBodyAcc-std()-X",-0.996976705
"694",26,"WALKING","tBodyAcc-std()-X",-0.34837923
"695",26,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.181004095
"696",26,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.16711502
"697",27,"LAYING","tBodyAcc-std()-X",-0.986953035
"698",27,"SITTING","tBodyAcc-std()-X",-0.99538306
"699",27,"STANDING","tBodyAcc-std()-X",-0.99615348
"700",27,"WALKING","tBodyAcc-std()-X",-0.350667
"701",27,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.14688028
"702",27,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.29149237
"703",28,"LAYING","tBodyAcc-std()-X",-0.973687075
"704",28,"SITTING","tBodyAcc-std()-X",-0.9901516
"705",28,"STANDING","tBodyAcc-std()-X",-0.98636783
"706",28,"WALKING","tBodyAcc-std()-X",-0.28530174
"707",28,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.136879995
"708",28,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.24565948
"709",29,"LAYING","tBodyAcc-std()-X",-0.99378662
"710",29,"SITTING","tBodyAcc-std()-X",-0.995551735
"711",29,"STANDING","tBodyAcc-std()-X",-0.99752224
"712",29,"WALKING","tBodyAcc-std()-X",-0.18959602
"713",29,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.17084435
"714",29,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.077814702
"715",30,"LAYING","tBodyAcc-std()-X",-0.986098595
"716",30,"SITTING","tBodyAcc-std()-X",-0.994698815
"717",30,"STANDING","tBodyAcc-std()-X",-0.9880559
"718",30,"WALKING","tBodyAcc-std()-X",-0.36082697
"719",30,"WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.0552890275
"720",30,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.37312328
"721",1,"LAYING","tBodyAcc-std()-Y",-0.98603146
"722",1,"SITTING","tBodyAcc-std()-Y",-0.98192492
"723",1,"STANDING","tBodyAcc-std()-Y",-0.98394066
"724",1,"WALKING","tBodyAcc-std()-Y",0.12280051
"725",1,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.03574553
"726",1,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.0012200422
"727",2,"LAYING","tBodyAcc-std()-Y",-0.989997665
"728",2,"SITTING","tBodyAcc-std()-Y",-0.97567974
"729",2,"STANDING","tBodyAcc-std()-Y",-0.97195858
"730",2,"WALKING","tBodyAcc-std()-Y",-0.086491221
"731",2,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",0.26128485
"732",2,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.0953882105
"733",3,"LAYING","tBodyAcc-std()-Y",-0.979811455
"734",3,"SITTING","tBodyAcc-std()-Y",-0.95772313
"735",3,"STANDING","tBodyAcc-std()-Y",-0.91645669
"736",3,"WALKING","tBodyAcc-std()-Y",-0.070385767
"737",3,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.081178636
"738",3,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.021226512
"739",4,"LAYING","tBodyAcc-std()-Y",-0.986721895
"740",4,"SITTING","tBodyAcc-std()-Y",-0.93338275
"741",4,"STANDING","tBodyAcc-std()-Y",-0.911252155
"742",4,"WALKING","tBodyAcc-std()-Y",-0.0635923515
"743",4,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.20861069
"744",4,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.0680011245
"745",5,"LAYING","tBodyAcc-std()-Y",-0.983740185
"746",5,"SITTING","tBodyAcc-std()-Y",-0.96297824
"747",5,"STANDING","tBodyAcc-std()-Y",-0.915956435
"748",5,"WALKING","tBodyAcc-std()-Y",0.0675479345
"749",5,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",0.072045169
"750",5,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.19071149
"751",6,"LAYING","tBodyAcc-std()-Y",-0.97284062
"752",6,"SITTING","tBodyAcc-std()-Y",-0.95558718
"753",6,"STANDING","tBodyAcc-std()-Y",-0.95366168
"754",6,"WALKING","tBodyAcc-std()-Y",0.14624983
"755",6,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",0.342685565
"756",6,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.18009705
"757",7,"LAYING","tBodyAcc-std()-Y",-0.9634488
"758",7,"SITTING","tBodyAcc-std()-Y",-0.98052445
"759",7,"STANDING","tBodyAcc-std()-Y",-0.9587829
"760",7,"WALKING","tBodyAcc-std()-Y",-0.11115547
"761",7,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.1282058
"762",7,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.33647472
"763",8,"LAYING","tBodyAcc-std()-Y",-0.96272561
"764",8,"SITTING","tBodyAcc-std()-Y",-0.984693555
"765",8,"STANDING","tBodyAcc-std()-Y",-0.976282385
"766",8,"WALKING","tBodyAcc-std()-Y",0.37094744
"767",8,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",0.3374092
"768",8,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.34810512
"769",9,"LAYING","tBodyAcc-std()-Y",-0.93835683
"770",9,"SITTING","tBodyAcc-std()-Y",-0.93396035
"771",9,"STANDING","tBodyAcc-std()-Y",-0.97240406
"772",9,"WALKING","tBodyAcc-std()-Y",-0.20971359
"773",9,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",-0.25143709
"774",9,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.30465184
"775",10,"LAYING","tBodyAcc-std()-Y",-0.97798993
"776",10,"SITTING","tBodyAcc-std()-Y",-0.98735259
"777",10,"STANDING","tBodyAcc-std()-Y",-0.94853391
"778",10,"WALKING","tBodyAcc-std()-Y",-0.032091207
"779",10,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",0.0303096565
"780",10,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.015085543
"781",11,"LAYING","tBodyAcc-std()-Y",-0.99217394
"782",11,"SITTING","tBodyAcc-std()-Y",-0.97097725
"783",11,"STANDING","tBodyAcc-std()-Y",-0.97474933
"784",11,"WALKING","tBodyAcc-std()-Y",-0.05223673
"785",11,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Y",0.0734831725
"786",11,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.106442975
"787",12,"LAYING","tBodyAcc-std()-Y",-0.96992424
"788",12,"SITTING","tBodyAcc-std()-Y",-0.95867326
"789",12,"STANDING","tBodyAcc-std()-Y",-0.95092488
"790",12,"WALKING","tBodyAcc-std()-Y",-0.103752156
